text,label
We're all equal right?,1
and David Dorn?,0
Andreas Love yet your telling strangers why should I or anyone ealse care,0
Ecclesiastes 3 answers the question,0
She’s saved mine too.,0
Have missed seeing Sheriff Clark. Keep bringing him out to your show. We don't need Juan Williams.,0
All lives. Matter god created all people equal,1
@Jake Riviera we agree on the same thing which is to make lives equal for all races. The disagreement here is the immediate struggle is for black lives and they need the attention right now. If you have limited time for the BLM movement to take center stage and raise awareness,0
Lol yea u blamed Obama for everything 🤣,0
Beating someone with a bible is desecration of the Bible,0
The people that booed at the guy that said all lives matter are sociopaths. We are all people,0
@Ashley Laurencya I am sorry but these tortures doesn't work for anyone,1
@Mr Knowitall we also know that black lives matter. Your point?,0
Did TJ just say Istanbul is a country? .-.,0
Better late than ever,0
I know she’s not right but she’s just a kid give her time she’ll learn.,0
Black Lives Matter is a racist slogan. George Floyd - criminal,0
A queen to the LGBTQ Community!,1
i think watching crystal in these videos it's amazing just how mature she is for her age very rare but encouraging as well,1
I chose love too,1
“AMR BIN AAS” persecution against the early muslims Eaven though the Muslims (83 men and 18 women) completely left mecca,0
Marko Vujovic I would beat you harder than you beat her.  Or maybe you just need a tight,0
Charlotte Hansen I’m Christian and my job is to love everyone no matter what makes them different from me. These kids are so cute and very respectful,1
Andla the same thing 5 years later! Just abusing black people for the black vote. Nothing is changed.,0
White people are also protesting and I’m sure some of the cops are black,0
And i am glad they care now. Good riddance.,0
Lol might as well add Sharia law too?,0
Excuse me? Beaten...With a BIBLE!? Are these people calling themselves Christians? Because that’s the most un-Jesus like thing I’ve ever heard.,0
I never forget that year,0
I just wish I was older so I could've witnessed her greatness year by year ...,0
All lives do matter.  Stop playing your games.,1
I love the little girl in the striped shirt. She seems so genuinely kind and wise.,0
I noticed that within engineering schools,0
OKAY LOOK! If you don’t agree with homosexuality that means you don’t support them and their sexuality,0
@Jeffrey Beaver Exactly!,0
J T your nuts! What planet do you live on?? Clearly you are clueless about her.,0
@Bobby Bobster it's worse,0
I know so many LGBTQ+ members. I myself am pansexual and genderfluid. Those kids are so nice,1
Someone missed the boat,0
“I don’t agree with homosexuality wait what,0
U can’t help who u love,0
Bravo guys that ugly statue won’t be missed the fishes can enjoy it,0
females don't do engineering as much cause they start to lack the social support when the study gets too  hard or when the job demands are high and no one is there for them emotionally so they drop out.,1
Race does not biologically exist,0
i don't know who my daddy is but i know he's a looter.,0
Cause a train is an engine,0
@GamerXP3 the minute you mention white privilege is the minute your credibility dies. That's an ad hominem attack to demean white people and make our accomplishments essentially worthless. It's an excuse. A fallacy. The black community won't change until they take responsibility for their own actions. The community wont change until they stop blaming white people for all of their problems. I don't want to hear about privilege coming from minorities considering they get to live illegally here and get hand outs because they don't want to work. It's a logical fallacy.,0
Tamir Rice and Emmett Till were children when they were murdered.,0
George Soros is the largest financial contributor of Black life matter.  He will contribute to any organization that likes to destroy this country,0
I pray to get the chance to thank her for keeping me alive during a very bad time in my life as a young teen!! She is a legend beyond legends!!! Thank you Madonna!,1
“I don’t Um agree with um homosexual um ality” nnYet I don’t know if this is a dude or a girl,0
@benedict adrian Protestors are not the same as looters and rioters. It's okay to admit your mistake!,0
they pulled this sham last election,0
Defacement of property not ok... Stupid stupid people,0
@No Name No,0
I promise you the Christian girl is a lesbian,0
Some of these comments are repulsive.,0
sees girl with short hair nnMe,0
@Taryn King there is more than 3 types,0
The pyramids were build by paid labour.,0
I do really hope that the citizens of America Would not judge the color of their skin  but the content of their character no matter what race you are or where you from. I do really hope that in the near or Far future that they would adopt the quote,1
Sheriff Clarke we salute you for your honesty sir.,0
I think this is my new favourite Madonna interview... thank you for holding my hand through some of the worst of it Bless you M !!,1
